ParentLocationID,POIName,POIType,POILat,POILng,POIDescription,POIDescriptionOld
15,Trinity College & Book of Kells,Sight,53.3438,-6.2547,Ireland's oldest university housing the beautiful Old Library and the illuminated Book of Kells manuscript.,Ireland's oldest university housing the beautiful Old Library and the illuminated Book of Kells manuscript.
15,Temple Bar District,Activity,53.345,-6.264,Lively cultural quarter known for traditional pubs with live Irish music and bustling nightlife.,Lively cultural quarter known for traditional pubs with live Irish music and bustling nightlife.
15,Kilmainham Gaol Museum,Museum,53.3415,-6.3097,Former prison significant in Irish history; offers guided tours providing historical insights.,Former prison significant in Irish history; offers guided tours providing historical insights.
15,St. Patrick's Cathedral,Sight,53.3391,-6.2714,"National Cathedral of the Church of Ireland, dedicated to Ireland's patron saint.","National Cathedral of the Church of Ireland, dedicated to Ireland's patron saint."
15,Dublin Castle,Sight,53.3429,-6.2675,"Historic complex, former seat of British rule, now a government complex offering tours.","Historic complex, former seat of British rule, now a government complex offering tours."
15,Phoenix Park,Park,53.3559,-6.3297,"One of Europe's largest enclosed urban parks, home to Dublin Zoo and wild deer.","One of Europe's largest enclosed urban parks, home to Dublin Zoo and wild deer."
15,Jameson Distillery Bow St.,Activity,53.3483,-6.277,"Original distillery site offering guided tours, tastings, and cocktails about Jameson whiskey.","Original distillery site offering guided tours, tastings, and cocktails about Jameson whiskey."
15,National Museum - Archaeology,Museum,53.3407,-6.252,"Museum housing Ireland's important archaeological treasures, including Viking exhibits and bog bodies.","Museum housing Ireland's important archaeological treasures, including Viking exhibits and bog bodies."
15,Ha'penny Bridge,Sight,53.3464,-6.2629,"Iconic pedestrian bridge crossing the River Liffey, named after the original toll.","Iconic pedestrian bridge crossing the River Liffey, named after the original toll."
16,Edinburgh Castle,Sight,55.9486,-3.1999,"Historic fortress dominating the city skyline, housing Scottish Crown Jewels and Stone of Destiny.","Historic fortress dominating the city skyline, housing Scottish Crown Jewels and Stone of Destiny."
16,Royal Mile,Activity,55.95,-3.18,Main thoroughfare of the Old Town connecting Edinburgh Castle to Holyrood Palace.,Main thoroughfare of the Old Town connecting Edinburgh Castle to Holyrood Palace.
16,Arthur's Seat,Sight,55.9445,-3.1618,Extinct volcano and hill in Holyrood Park offering panoramic views of Edinburgh; popular for hiking.,Extinct volcano and hill in Holyrood Park offering panoramic views of Edinburgh; popular for hiking.
16,Palace of Holyroodhouse,Sight,55.9527,-3.1723,"Official residence of the British monarch in Scotland, offering tours of State Apartments.","Official residence of the British monarch in Scotland, offering tours of State Apartments."
16,National Museum of Scotland,Museum,55.9471,-3.189,"Museum covering Scottish history, nature, science, and world cultures (free admission).","Museum covering Scottish history, nature, science, and world cultures (free admission)."
16,Calton Hill,Sight,55.955,-3.182,Hill offering panoramic city views and iconic monuments like the National Monument.,Hill offering panoramic city views and iconic monuments like the National Monument.
16,Scott Monument,Sight,55.9524,-3.1933,Victorian Gothic monument dedicated to author Sir Walter Scott; climb for views.,Victorian Gothic monument dedicated to author Sir Walter Scott; climb for views.
16,Camera Obscura & World of Illusions,Activity,55.9491,-3.1957,Attraction featuring a rooftop camera obscura show and floors of optical illusions.,Attraction featuring a rooftop camera obscura show and floors of optical illusions.
16,Princes Street Gardens,Park,55.951,-3.198,"Beautiful public park separating Old Town and New Town, with views towards the castle.","Beautiful public park separating Old Town and New Town, with views towards the castle."
16,Dean Village,Sight,55.9521,-3.2189,Charming and tranquil historic village nestled along the Water of Leith.,Charming and tranquil historic village nestled along the Water of Leith.
17,Vasa Museum,Museum,59.328,18.0915,Maritime museum housing the remarkably preserved 17th-century warship Vasa.,Maritime museum housing the remarkably preserved 17th-century warship Vasa.
17,Gamla Stan (Old Town),Activity,59.3255,18.0715,"Stockholm's historic heart with colourful medieval buildings, cobblestone streets, and Royal Palace.","Stockholm's historic heart with colourful medieval buildings, cobblestone streets, and Royal Palace."
17,Skansen Open-Air Museum,Museum,59.3275,18.1039,"World's oldest open-air museum showcasing Swedish life and traditions, plus a zoo.","World's oldest open-air museum showcasing Swedish life and traditions, plus a zoo."
17,Royal Palace (Kungliga slottet),Sight,59.3267,18.0717,"Official residence of the Swedish monarch in Gamla Stan, offering tours of apartments and treasury.","Official residence of the Swedish monarch in Gamla Stan, offering tours of apartments and treasury."
17,Stockholm City Hall (Stadshuset),Sight,59.3275,18.0545,Iconic building hosting the Nobel Prize banquet; offers tours and tower climb for city views.,Iconic building hosting the Nobel Prize banquet; offers tours and tower climb for city views.
17,ABBA The Museum,Museum,59.3248,18.0964,Interactive museum dedicated to the famous Swedish pop group ABBA.,Interactive museum dedicated to the famous Swedish pop group ABBA.
17,Djurgården Island,Park,59.326,18.1,"Green island oasis home to many museums (Vasa, Skansen, ABBA) and parks.","Green island oasis home to many museums (Vasa, Skansen, ABBA) and parks."
17,Fotografiska (Photography Museum),Museum,59.32,18.081,"Contemporary museum showcasing world-renowned photographers, with great views from its cafe.","Contemporary museum showcasing world-renowned photographers, with great views from its cafe."
17,Östermalms Saluhall (Market Hall),Activity,59.3358,18.0775,Historic indoor food market offering high-quality Swedish produce and delicacies.,Historic indoor food market offering high-quality Swedish produce and delicacies.
17,Stockholm Archipelago Tour,Activity,59.329,18.08,Boat trip exploring the vast archipelago of thousands of islands surrounding Stockholm.,Boat trip exploring the vast archipelago of thousands of islands surrounding Stockholm.
18,Tivoli Gardens,Park,55.6739,12.5683,Famous historic amusement park and pleasure garden in central Copenhagen.,Famous historic amusement park and pleasure garden in central Copenhagen.
18,Nyhavn,Sight,55.6797,12.5909,Picturesque 17th-century waterfront canal district lined with colourful townhouses and restaurants.,Picturesque 17th-century waterfront canal district lined with colourful townhouses and restaurants.
18,The Little Mermaid,Sight,55.6928,12.5993,"Iconic bronze statue based on the fairy tale by Hans Christian Andersen, located by the waterside.","Iconic bronze statue based on the fairy tale by Hans Christian Andersen, located by the waterside."
18,Rosenborg Castle,Sight,55.6873,12.5768,Renaissance castle housing the Danish Crown Jewels and surrounded by the King's Garden.,Renaissance castle housing the Danish Crown Jewels and surrounded by the King's Garden.
18,Christiansborg Palace,Sight,55.6762,12.5797,"Seat of the Danish Parliament, Prime Minister's Office, and Supreme Court; offers tours.","Seat of the Danish Parliament, Prime Minister's Office, and Supreme Court; offers tours."
18,Amalienborg Palace,Sight,55.684,12.5935,Official residence of the Danish royal family; watch the changing of the Royal Guard.,Official residence of the Danish royal family; watch the changing of the Royal Guard.
18,Strøget Shopping Street,Activity,55.6785,12.575,"One of Europe's longest pedestrian shopping streets, running through the city center.","One of Europe's longest pedestrian shopping streets, running through the city center."
18,National Museum of Denmark,Museum,55.6747,12.5752,"Museum covering Danish history from prehistory to modern times, including Viking exhibits.","Museum covering Danish history from prehistory to modern times, including Viking exhibits."
18,TorvehallerneKBH,Activity,55.686,12.569,"Upscale indoor food market offering high-quality produce, gourmet foods, and small eateries.","Upscale indoor food market offering high-quality produce, gourmet foods, and small eateries."
18,Freetown Christiania,Activity,55.673,12.6,Unique semi-autonomous neighborhood known for its alternative lifestyle and colourful murals (explore respectfully).,Unique semi-autonomous neighborhood known for its alternative lifestyle and colourful murals (explore respectfully).
19,Vigeland Sculpture Park,Park,59.9268,10.7015,"World's largest sculpture park by a single artist (Gustav Vigeland), located within Frogner Park.","World's largest sculpture park by a single artist (Gustav Vigeland), located within Frogner Park."
19,Fram Museum (Polar Exploration),Museum,59.9037,10.6989,"Museum centered around the preserved polar ship Fram, dedicated to Norwegian polar exploration.","Museum centered around the preserved polar ship Fram, dedicated to Norwegian polar exploration."
19,Munch Museum,Museum,59.9074,10.7555,"Museum dedicated to Norwegian artist Edvard Munch, including his famous painting ""The Scream"".","Museum dedicated to Norwegian artist Edvard Munch, including his famous painting ""The Scream""."
19,Akershus Fortress,Sight,59.907,10.7365,"Medieval castle and fortress complex overlooking the Oslofjord, offering historical tours and views.","Medieval castle and fortress complex overlooking the Oslofjord, offering historical tours and views."
19,Oslo Opera House,Sight,59.9071,10.753,Striking modern opera house resembling an iceberg; walk on its sloping roof for city views.,Striking modern opera house resembling an iceberg; walk on its sloping roof for city views.
19,Holmenkollen Ski Museum & Tower,Museum,59.9639,10.6666,"World's oldest ski museum beneath the iconic ski jump, offering history exhibits and tower views.","World's oldest ski museum beneath the iconic ski jump, offering history exhibits and tower views."
19,Kon-Tiki Museum,Museum,59.9032,10.6977,"Museum housing vessels and artifacts from Thor Heyerdahl's expeditions (Kon-Tiki, Ra II).","Museum housing vessels and artifacts from Thor Heyerdahl's expeditions (Kon-Tiki, Ra II)."
19,Aker Brygge,Activity,59.909,10.728,"Lively waterfront area known for restaurants, bars, shops, and modern architecture.","Lively waterfront area known for restaurants, bars, shops, and modern architecture."
